SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,936 43rd St,Oakland,CA,94608,849000,2,1.0,Oakland,,3800,,105,,,Active,,,http://www.redfin.com/CA/Oakland/936-43rd-St-94608/home/530660,San Francisco MLS,506059,N,Y,37.8335009,-122.2741284
MLS Listing,,Single Family Residential,2693 76th Ave,Oakland,CA,94605,559000,3,1.0,Alameda County,908,3300,1927,105,616,,Active,,,http://www.redfin.com/CA/Oakland/2693-76th-Ave-94605/home/843330,BAREIS,22021994,N,Y,37.7665018,-122.1722324
MLS Listing,,Multi-Family (2-4 Unit),3024 E 29th St,Oakland,CA,94601,599000,2,2.0,Fruitvale,1416,5000,1923,105,423,,Active,,,http://www.redfin.com/CA/Oakland/3024-E-29th-St-94601/home/1250185,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40920781,N,Y,37.791412,-122.217603
MLS Listing,,Multi-Family (2-4 Unit),9319 Plymouth St,OAKLAND,CA,94603,950000,,,OAKLAND,3002,8323,1927,109,316,,Active,,,http://www.redfin.com/CA/Oakland/9319-Plymouth-St-94603/home/618992,MLSListings,ML81810183,N,Y,37.7491828,-122.1701924
MLS Listing,,Condo/Co-op,1801 University Ave #404,Berkeley,CA,94703,646000,2,1.0,Central,606,,1998,24,1066,407,Active,,,http://www.redfin.com/CA/Berkeley/1801-University-Ave-94703/unit-404/home/1199284,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931066,N,Y,37.8716045,-122.2750142
MLS Listing,,Single Family Residential,389 OCEAN VIEW Ave,Kensington,CA,94707,989000,2,2.0,Contra Costa,1495,3999,1925,5,662,,Active,,,http://www.redfin.com/CA/Kensington/389-Ocean-View-Ave-94707/home/1371381,BAREIS,22030030,N,Y,37.9013696,-122.2846393
MLS Listing,,Single Family Residential,1061 Sterling Ave,Berkeley,CA,94708,2399000,3,2.5,North Cragmont,2845,5085,1986,8,843,,Active,,,http://www.redfin.com/CA/Berkeley/1061-Sterling-Ave-94708/home/1081417,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931871,N,Y,37.8915111,-122.2591188
MLS Listing,,Condo/Co-op,2711 Virginia St #2,Berkeley,CA,94709,695000,1,1.0,Alameda County,1076,5001,1910,10,646,225,Active,,,http://www.redfin.com/CA/Berkeley/2711-Virginia-St-94709/unit-2/home/1359160,BAREIS,22029871,N,Y,37.8785622,-122.2564688
MLS Listing,,Vacant Land,7116 Thorndale Dr,Oakland,CA,94611,295000,,,Oakland,,7266,,109,,,Active,,,http://www.redfin.com/CA/Oakland/7116-Thorndale-Dr-94611/home/143185255,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40920269,N,Y,37.8472468,-122.2048887
MLS Listing,,Single Family Residential,3774 Harrison St,Oakland,CA,94611,1100000,4,2.0,Piedmont Avenue,1944,5770,1946,111,566,,Active,,,http://www.redfin.com/CA/Oakland/3774-Harrison-St-94611/home/1061544,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40919957,N,Y,37.820789,-122.252273
MLS Listing,,Single Family Residential,233 Purdue Ave,Kensington,CA,94708,1826000,4,3.0,Upper Kensington,2497,6000,1939,14,731,,Active,,,http://www.redfin.com/CA/Kensington/233-Purdue-Ave-94708/home/1190637,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931953,N,Y,37.9084788,-122.2724447
MLS Listing,,Multi-Family (5+ Unit),2027 Delaware St,Berkeley,CA,94709,1800000,3,5.0,Berkeley,2801,5805,1909,16,643,,Active,,,http://www.redfin.com/CA/Berkeley/2027-Delaware-St-94709/home/1065462,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931798,N,Y,37.8748674,-122.2698698
MLS Listing,,Single Family Residential,,Berkeley,CA,94710,949000,2,1.0,Berkeley,1046,6750,1890,17,907,,Active,,,http://www.redfin.com/CA/Berkeley/Undisclosed-address-94710/home/669931,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931820,N,Y,37.8610906,-122.2940751
MLS Listing,,Multi-Family (2-4 Unit),2235 Rose St,Berkeley,CA,94709,1200000,5,3.0,Berkeley,2705,6700,1907,17,444,,Active,,,http://www.redfin.com/CA/Berkeley/2235-Rose-St-94709/home/1729772,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40928853,N,Y,37.8827567,-122.265721
MLS Listing,,Single Family Residential,2729 San Pablo Ave,Berkeley,CA,94702,899000,2,2.0,San Pablo Park,1294,3300,1926,17,695,,Active,,,http://www.redfin.com/CA/Berkeley/2729-San-Pablo-Ave-94702/home/40512818,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931722,N,Y,37.8565651,-122.287829
MLS Listing,,Single Family Residential,1004 Cedar St,Berkeley,CA,94710,850000,2,1.0,North-West Berk,799,4400,1925,17,1064,,Active,,,http://www.redfin.com/CA/Berkeley/1004-Cedar-St-94710/home/1904034,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931707,N,Y,37.8746702,-122.2960241
MLS Listing,,Single Family Residential,1034 Pardee St,Berkeley,CA,94710,1250000,4,3.5,West Berkeley,2127,3648,1912,18,588,,Active,,,http://www.redfin.com/CA/Berkeley/1034-Pardee-St-94710/home/947026,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931584,N,Y,37.8568351,-122.2888922
MLS Listing,,Single Family Residential,2129-A Ninth St,Berkeley,CA,94710,1395000,4,3.0,Berkeley,1763,,2020,18,791,39,Active,,,http://www.redfin.com/CA/Berkeley/2129-Ninth-St-94710/home/172829753,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931532,N,Y,37.8664056,-122.2933663
MLS Listing,,Single Family Residential,1333 Santa Fe Ave,Berkeley,CA,94702,1250000,5,2.0,North Berkeley,1940,5000,1927,18,644,,Active,,,http://www.redfin.com/CA/Berkeley/1333-Santa-Fe-Ave-94702/home/1947506,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931073,N,Y,37.8803803,-122.2911071
MLS Listing,,Condo/Co-op,2628 Telegraph #404,Berkeley,CA,94704,549000,1,1.0,South Campus,516,,2007,20,1064,531,Active,,,http://www.redfin.com/CA/Berkeley/2628-Telegraph-Ave-94704/unit-404/home/17184442,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931386,N,Y,37.8621198,-122.2591092
MLS Listing,,Single Family Residential,2131 Channing Way,Berkeley,CA,94704,1050000,4,1.0,BERK - Berkeley,1255,1600,1910,24,837,,Active,,,http://www.redfin.com/CA/Berkeley/2131-Channing-Way-94704/home/1033250,CRMLS,CV20250868,N,Y,37.8661528,-122.2659869
MLS Listing,,Multi-Family (2-4 Unit),1905 Berkeley Way,Berkeley,CA,94705,1799999,,,Berkeley,3677,5580,1904,24,490,,Active,,,http://www.redfin.com/CA/Berkeley/1905-Berkeley-Way-94704/home/173110123,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40931147,N,Y,37.8726379,-122.272766
MLS Listing,,Multi-Family (2-4 Unit),1903-1905 Berkeley Way,Berkeley,CA,94705,1799999,,,Berkeley/Albany,,,1904,24,,,Active,,,http://www.redfin.com/CA/Berkeley/1903-Berkeley-Way-94704/home/173880287,San Francisco MLS,510756,N,Y,37.8728789,-122.2727992
